frame,lat,lon,ele,incline
663,33.998391,-81.005798,86.5,0.68
664,33.998391,-81.005798,86.5,0.68
665,33.998391,-81.005798,86.5,0.68
666,33.998391,-81.005798,86.5,0.68
667,33.998391,-81.005798,86.5,0.68
668,33.998391,-81.005798,86.5,0.68
669,33.998391,-81.005798,86.5,0.68
670,33.998391,-81.005798,86.5,0.68
671,33.998391,-81.005798,86.5,0.68
672,33.998391,-81.005798,86.5,0.68
673,33.998391,-81.005798,86.5,0.68
674,33.998391,-81.005798,86.5,0.68
675,33.998391,-81.005798,86.5,0.68
676,33.998391,-81.005798,86.5,0.68
677,33.998391,-81.005798,86.5,0.68
678,33.998391,-81.005798,86.5,0.68
679,33.998391,-81.005798,86.5,0.68
680,33.998391,-81.005798,86.5,0.68
681,33.998391,-81.005798,86.5,0.68
682,33.998391,-81.005798,86.5,0.68
683,33.998391,-81.005798,86.5,0.68
684,33.998391,-81.005798,86.5,0.68
685,33.998391,-81.005798,86.5,0.68
686,33.998391,-81.005798,86.5,0.68
687,33.998391,-81.005798,86.5,0.68
688,33.998391,-81.005798,86.5,0.68
689,33.998391,-81.005798,86.5,0.68
690,33.998391,-81.005798,86.5,0.68
691,33.998391,-81.005798,86.5,0.68
692,33.998391,-81.005798,86.5,0.68
693,33.998391,-81.005798,86.5,0.68
694,33.998391,-81.005798,86.5,0.68
695,33.998391,-81.005798,86.5,0.68
696,33.998391,-81.005798,86.5,0.68
697,33.998391,-81.005798,86.5,0.68
698,33.998391,-81.005798,86.5,0.68
699,33.998391,-81.005798,86.5,0.68
700,33.998391,-81.005798,86.5,0.68
701,33.998391,-81.005798,86.5,0.68
702,33.998391,-81.005798,86.5,0.68
703,33.998391,-81.005798,86.5,0.68
704,33.998391,-81.005798,86.5,0.68
705,33.998391,-81.005798,86.5,0.68
706,33.998389,-81.005745,86.5,1.36
707,33.998389,-81.005745,86.5,1.36
708,33.998389,-81.005745,86.5,1.36
709,33.998389,-81.005745,86.5,1.36
710,33.998389,-81.005745,86.5,1.36
711,33.998389,-81.005745,86.5,1.36
712,33.998389,-81.005745,86.5,1.36
713,33.998389,-81.005745,86.5,1.36
714,33.998389,-81.005745,86.5,1.36
715,33.998389,-81.005745,86.5,1.36
716,33.998389,-81.005745,86.5,1.36
717,33.998389,-81.005745,86.5,1.36
718,33.998389,-81.005745,86.5,1.36
719,33.998389,-81.005745,86.5,1.36
720,33.998389,-81.005745,86.5,1.36
721,33.998389,-81.005745,86.5,1.36
722,33.998389,-81.005745,86.5,1.36
723,33.998389,-81.005745,86.5,1.36
724,33.998389,-81.005745,86.5,1.36
725,33.998389,-81.005745,86.5,1.36
726,33.998389,-81.005745,86.5,1.36
727,33.998389,-81.005745,86.5,1.36
728,33.998389,-81.005745,86.5,1.36
729,33.998389,-81.005745,86.5,1.36
730,33.998389,-81.005745,86.5,1.36
731,33.998389,-81.005745,86.5,1.36
732,33.998389,-81.005745,86.5,1.36
733,33.998389,-81.005745,86.5,1.36
734,33.998389,-81.005745,86.5,1.36
735,33.998389,-81.005745,86.5,1.36
736,33.998389,-81.005745,86.5,1.36
737,33.998389,-81.005745,86.5,1.36
738,33.998389,-81.005745,86.5,1.36
739,33.998389,-81.005745,86.5,1.36
740,33.998389,-81.005745,86.5,1.36
741,33.998389,-81.005745,86.5,1.36
742,33.998389,-81.005745,86.5,1.36
743,33.998389,-81.005745,86.5,1.36
744,33.998389,-81.005745,86.5,1.36
745,33.998389,-81.005745,86.5,1.36
746,33.998389,-81.005745,86.5,1.36
747,33.998389,-81.005745,86.5,1.36
748,33.998389,-81.005745,86.5,1.36
749,33.998389,-81.005745,86.5,1.36
750,33.998389,-81.005745,86.5,1.36
751,33.998389,-81.005745,86.5,1.36
752,33.998389,-81.005745,86.5,1.36
753,33.998389,-81.005745,86.5,1.36
754,33.998389,-81.005745,86.5,1.36
755,33.998383,-81.005692,86.6,0.68
756,33.998383,-81.005692,86.6,0.68
757,33.998383,-81.005692,86.6,0.68
758,33.998383,-81.005692,86.6,0.68
759,33.998383,-81.005692,86.6,0.68
760,33.998383,-81.005692,86.6,0.68
761,33.998383,-81.005692,86.6,0.68
762,33.998383,-81.005692,86.6,0.68
763,33.998383,-81.005692,86.6,0.68
764,33.998383,-81.005692,86.6,0.68
765,33.998383,-81.005692,86.6,0.68
766,33.998383,-81.005692,86.6,0.68
767,33.998383,-81.005692,86.6,0.68
768,33.998383,-81.005692,86.6,0.68
769,33.998383,-81.005692,86.6,0.68
770,33.998383,-81.005692,86.6,0.68
771,33.998383,-81.005692,86.6,0.68
772,33.998383,-81.005692,86.6,0.68
773,33.998383,-81.005692,86.6,0.68
774,33.998383,-81.005692,86.6,0.68
775,33.998383,-81.005692,86.6,0.68
776,33.998383,-81.005692,86.6,0.68
777,33.998383,-81.005692,86.6,0.68
778,33.998383,-81.005692,86.6,0.68
779,33.998383,-81.005692,86.6,0.68
780,33.998383,-81.005692,86.6,0.68
781,33.998383,-81.005692,86.6,0.68
782,33.998383,-81.005692,86.6,0.68
783,33.998383,-81.005692,86.6,0.68
784,33.998383,-81.005692,86.6,0.68
785,33.998383,-81.005692,86.6,0.68
786,33.998383,-81.005692,86.6,0.68
787,33.998383,-81.005692,86.6,0.68
788,33.998383,-81.005692,86.6,0.68
789,33.998383,-81.005692,86.6,0.68
790,33.998383,-81.005692,86.6,0.68
791,33.998383,-81.005692,86.6,0.68
792,33.998383,-81.005692,86.6,0.68
793,33.998383,-81.005692,86.6,0.68
794,33.998383,-81.005692,86.6,0.68
795,33.998383,-81.005692,86.6,0.68
796,33.998383,-81.005692,86.6,0.68
797,33.998383,-81.005692,86.6,0.68
798,33.998383,-81.005692,86.6,0.68
799,33.998383,-81.005692,86.6,0.68
800,33.998383,-81.005692,86.6,0.68
801,33.998383,-81.005692,86.6,0.68
802,33.998383,-81.005692,86.6,0.68
803,33.998383,-81.005692,86.6,0.68
804,33.998381,-81.005638,86.6,1.36
805,33.998381,-81.005638,86.6,1.36
806,33.998381,-81.005638,86.6,1.36
807,33.998381,-81.005638,86.6,1.36
808,33.998381,-81.005638,86.6,1.36
809,33.998381,-81.005638,86.6,1.36
810,33.998381,-81.005638,86.6,1.36
811,33.998381,-81.005638,86.6,1.36
812,33.998381,-81.005638,86.6,1.36
813,33.998381,-81.005638,86.6,1.36
814,33.998381,-81.005638,86.6,1.36
815,33.998381,-81.005638,86.6,1.36
816,33.998381,-81.005638,86.6,1.36
817,33.998381,-81.005638,86.6,1.36
818,33.998381,-81.005638,86.6,1.36
819,33.998381,-81.005638,86.6,1.36
820,33.998381,-81.005638,86.6,1.36
821,33.998381,-81.005638,86.6,1.36
822,33.998381,-81.005638,86.6,1.36
823,33.998381,-81.005638,86.6,1.36
824,33.998381,-81.005638,86.6,1.36
825,33.998381,-81.005638,86.6,1.36
826,33.998381,-81.005638,86.6,1.36
827,33.998381,-81.005638,86.6,1.36
828,33.998381,-81.005638,86.6,1.36
829,33.998381,-81.005638,86.6,1.36
830,33.998381,-81.005638,86.6,1.36
831,33.998381,-81.005638,86.6,1.36
832,33.998381,-81.005638,86.6,1.36
833,33.998381,-81.005638,86.6,1.36
834,33.998381,-81.005638,86.6,1.36
835,33.998381,-81.005638,86.6,1.36
836,33.998381,-81.005638,86.6,1.36
837,33.998381,-81.005638,86.6,1.36
838,33.998381,-81.005638,86.6,1.36
839,33.998381,-81.005638,86.6,1.36
840,33.998381,-81.005638,86.6,1.36
841,33.998381,-81.005638,86.6,1.36
842,33.998381,-81.005638,86.6,1.36
843,33.998381,-81.005638,86.6,1.36
844,33.998381,-81.005638,86.6,1.36
845,33.998381,-81.005638,86.6,1.36
846,33.998381,-81.005638,86.6,1.36
847,33.998381,-81.005638,86.6,1.36
848,33.998381,-81.005638,86.6,1.36
849,33.998381,-81.005638,86.6,1.36
850,33.998381,-81.005638,86.6,1.36
851,33.998381,-81.005638,86.6,1.36
852,33.998381,-81.005585,86.7,1.33
853,33.998381,-81.005585,86.7,1.33
854,33.998381,-81.005585,86.7,1.33
855,33.998381,-81.005585,86.7,1.33
856,33.998381,-81.005585,86.7,1.33
857,33.998381,-81.005585,86.7,1.33
858,33.998381,-81.005585,86.7,1.33
859,33.998381,-81.005585,86.7,1.33
860,33.998381,-81.005585,86.7,1.33
861,33.998381,-81.005585,86.7,1.33
862,33.998381,-81.005585,86.7,1.33
863,33.998381,-81.005585,86.7,1.33
864,33.998381,-81.005585,86.7,1.33
865,33.998381,-81.005585,86.7,1.33
866,33.998381,-81.005585,86.7,1.33
867,33.998381,-81.005585,86.7,1.33
868,33.998381,-81.005585,86.7,1.33
869,33.998381,-81.005585,86.7,1.33
870,33.998381,-81.005585,86.7,1.33
871,33.998381,-81.005585,86.7,1.33
872,33.998381,-81.005585,86.7,1.33
873,33.998381,-81.005585,86.7,1.33
874,33.998381,-81.005585,86.7,1.33
875,33.998381,-81.005585,86.7,1.33
876,33.998381,-81.005585,86.7,1.33
877,33.998381,-81.005585,86.7,1.33
878,33.998381,-81.005585,86.7,1.33
879,33.998381,-81.005585,86.7,1.33
880,33.998381,-81.005585,86.7,1.33
881,33.998381,-81.005585,86.7,1.33
882,33.998381,-81.005585,86.7,1.33
883,33.998381,-81.005585,86.7,1.33
884,33.998381,-81.005585,86.7,1.33
885,33.998381,-81.005585,86.7,1.33
886,33.998381,-81.005585,86.7,1.33
887,33.998381,-81.005585,86.7,1.33
888,33.998381,-81.005585,86.7,1.33
889,33.998381,-81.005585,86.7,1.33
890,33.998381,-81.005585,86.7,1.33
891,33.998381,-81.005585,86.7,1.33
892,33.998381,-81.005585,86.7,1.33
893,33.998381,-81.005585,86.7,1.33
894,33.998381,-81.005585,86.7,1.33
895,33.998381,-81.005585,86.7,1.33
896,33.998381,-81.005585,86.7,1.33
897,33.998381,-81.005585,86.7,1.33
898,33.998381,-81.005585,86.7,1.33
899,33.998381,-81.005585,86.7,1.33
900,33.998381,-81.005585,86.7,1.33
901,33.998375,-81.00553,86.8,1.33
902,33.998375,-81.00553,86.8,1.33
903,33.998375,-81.00553,86.8,1.33
904,33.998375,-81.00553,86.8,1.33
905,33.998375,-81.00553,86.8,1.33
906,33.998375,-81.00553,86.8,1.33
907,33.998375,-81.00553,86.8,1.33
908,33.998375,-81.00553,86.8,1.33
909,33.998375,-81.00553,86.8,1.33
910,33.998375,-81.00553,86.8,1.33
911,33.998375,-81.00553,86.8,1.33
912,33.998375,-81.00553,86.8,1.33
913,33.998375,-81.00553,86.8,1.33
914,33.998375,-81.00553,86.8,1.33
915,33.998375,-81.00553,86.8,1.33
916,33.998375,-81.00553,86.8,1.33
917,33.998375,-81.00553,86.8,1.33
918,33.998375,-81.00553,86.8,1.33
919,33.998375,-81.00553,86.8,1.33
920,33.998375,-81.00553,86.8,1.33
921,33.998375,-81.00553,86.8,1.33
922,33.998375,-81.00553,86.8,1.33
923,33.998375,-81.00553,86.8,1.33
924,33.998375,-81.00553,86.8,1.33
925,33.998375,-81.00553,86.8,1.33
926,33.998375,-81.00553,86.8,1.33
927,33.998375,-81.00553,86.8,1.33
928,33.998375,-81.00553,86.8,1.33
929,33.998375,-81.00553,86.8,1.33
930,33.998375,-81.00553,86.8,1.33
931,33.998375,-81.00553,86.8,1.33
932,33.998375,-81.00553,86.8,1.33
933,33.998375,-81.00553,86.8,1.33
934,33.998375,-81.00553,86.8,1.33
935,33.998375,-81.00553,86.8,1.33
936,33.998375,-81.00553,86.8,1.33
937,33.998375,-81.00553,86.8,1.33
938,33.998375,-81.00553,86.8,1.33
939,33.998375,-81.00553,86.8,1.33
940,33.998375,-81.00553,86.8,1.33
941,33.998375,-81.00553,86.8,1.33
942,33.998375,-81.00553,86.8,1.33
943,33.998375,-81.00553,86.8,1.33
944,33.998375,-81.00553,86.8,1.33
945,33.998375,-81.00553,86.8,1.33
946,33.998375,-81.00553,86.8,1.33
947,33.998375,-81.00553,86.8,1.33
948,33.998375,-81.00553,86.8,1.33
949,33.998375,-81.00553,86.8,1.33
950,33.998372,-81.005477,86.8,0.65
951,33.998372,-81.005477,86.8,0.65
952,33.998372,-81.005477,86.8,0.65
953,33.998372,-81.005477,86.8,0.65
954,33.998372,-81.005477,86.8,0.65
955,33.998372,-81.005477,86.8,0.65
956,33.998372,-81.005477,86.8,0.65
957,33.998372,-81.005477,86.8,0.65
958,33.998372,-81.005477,86.8,0.65
959,33.998372,-81.005477,86.8,0.65
960,33.998372,-81.005477,86.8,0.65
961,33.998372,-81.005477,86.8,0.65
962,33.998372,-81.005477,86.8,0.65
963,33.998372,-81.005477,86.8,0.65
964,33.998372,-81.005477,86.8,0.65
965,33.998372,-81.005477,86.8,0.65
966,33.998372,-81.005477,86.8,0.65
967,33.998372,-81.005477,86.8,0.65
968,33.998372,-81.005477,86.8,0.65
969,33.998372,-81.005477,86.8,0.65
970,33.998372,-81.005477,86.8,0.65
971,33.998372,-81.005477,86.8,0.65
972,33.998372,-81.005477,86.8,0.65
973,33.998372,-81.005477,86.8,0.65
974,33.998372,-81.005477,86.8,0.65
975,33.998372,-81.005477,86.8,0.65
976,33.998372,-81.005477,86.8,0.65
977,33.998372,-81.005477,86.8,0.65
978,33.998372,-81.005477,86.8,0.65
979,33.998372,-81.005477,86.8,0.65
980,33.998372,-81.005477,86.8,0.65
981,33.998372,-81.005477,86.8,0.65
982,33.998372,-81.005477,86.8,0.65
983,33.998372,-81.005477,86.8,0.65
984,33.998372,-81.005477,86.8,0.65
985,33.998372,-81.005477,86.8,0.65
986,33.998372,-81.005477,86.8,0.65
987,33.998372,-81.005477,86.8,0.65
988,33.998372,-81.005477,86.8,0.65
989,33.998372,-81.005477,86.8,0.65
990,33.998372,-81.005477,86.8,0.65
991,33.998372,-81.005477,86.8,0.65
992,33.998372,-81.005477,86.8,0.65
993,33.998372,-81.005477,86.8,0.65
994,33.998372,-81.005477,86.8,0.65
995,33.998372,-81.005477,86.8,0.65
996,33.998372,-81.005477,86.8,0.65
997,33.998372,-81.005477,86.8,0.65
998,33.998369,-81.005425,86.8,0.00
999,33.998369,-81.005425,86.8,0.00
1000,33.998369,-81.005425,86.8,0.00
1001,33.998369,-81.005425,86.8,0.00
1002,33.998369,-81.005425,86.8,0.00
1003,33.998369,-81.005425,86.8,0.00
1004,33.998369,-81.005425,86.8,0.00
1005,33.998369,-81.005425,86.8,0.00
1006,33.998369,-81.005425,86.8,0.00
1007,33.998369,-81.005425,86.8,0.00
1008,33.998369,-81.005425,86.8,0.00
1009,33.998369,-81.005425,86.8,0.00
1010,33.998369,-81.005425,86.8,0.00
1011,33.998369,-81.005425,86.8,0.00
1012,33.998369,-81.005425,86.8,0.00
1013,33.998369,-81.005425,86.8,0.00
1014,33.998369,-81.005425,86.8,0.00
1015,33.998369,-81.005425,86.8,0.00
1016,33.998369,-81.005425,86.8,0.00
1017,33.998369,-81.005425,86.8,0.00
1018,33.998369,-81.005425,86.8,0.00
1019,33.998369,-81.005425,86.8,0.00
1020,33.998369,-81.005425,86.8,0.00
1021,33.998369,-81.005425,86.8,0.00
1022,33.998369,-81.005425,86.8,0.00
1023,33.998369,-81.005425,86.8,0.00
1024,33.998369,-81.005425,86.8,0.00
1025,33.998369,-81.005425,86.8,0.00
1026,33.998369,-81.005425,86.8,0.00
1027,33.998369,-81.005425,86.8,0.00
1028,33.998369,-81.005425,86.8,0.00
1029,33.998369,-81.005425,86.8,0.00
1030,33.998369,-81.005425,86.8,0.00
1031,33.998369,-81.005425,86.8,0.00
1032,33.998369,-81.005425,86.8,0.00
1033,33.998369,-81.005425,86.8,0.00
1034,33.998369,-81.005425,86.8,0.00
1035,33.998369,-81.005425,86.8,0.00
1036,33.998369,-81.005425,86.8,0.00
1037,33.998369,-81.005425,86.8,0.00
1038,33.998369,-81.005425,86.8,0.00
1039,33.998369,-81.005425,86.8,0.00
1040,33.998369,-81.005425,86.8,0.00
1041,33.998369,-81.005425,86.8,0.00
1042,33.998369,-81.005425,86.8,0.00
1043,33.998369,-81.005425,86.8,0.00
1044,33.998369,-81.005425,86.8,0.00
1045,33.998369,-81.005425,86.8,0.00
1046,33.998369,-81.005425,86.8,0.00
1047,33.998364,-81.00537,86.8,0.00
1048,33.998364,-81.00537,86.8,0.00
1049,33.998364,-81.00537,86.8,0.00
1050,33.998364,-81.00537,86.8,0.00
1051,33.998364,-81.00537,86.8,0.00
1052,33.998364,-81.00537,86.8,0.00
1053,33.998364,-81.00537,86.8,0.00
1054,33.998364,-81.00537,86.8,0.00
1055,33.998364,-81.00537,86.8,0.00
1056,33.998364,-81.00537,86.8,0.00
1057,33.998364,-81.00537,86.8,0.00
1058,33.998364,-81.00537,86.8,0.00
1059,33.998364,-81.00537,86.8,0.00
1060,33.998364,-81.00537,86.8,0.00
1061,33.998364,-81.00537,86.8,0.00
1062,33.998364,-81.00537,86.8,0.00
1063,33.998364,-81.00537,86.8,0.00
1064,33.998364,-81.00537,86.8,0.00
1065,33.998364,-81.00537,86.8,0.00
1066,33.998364,-81.00537,86.8,0.00
1067,33.998364,-81.00537,86.8,0.00
1068,33.998364,-81.00537,86.8,0.00
1069,33.998364,-81.00537,86.8,0.00
1070,33.998364,-81.00537,86.8,0.00
1071,33.998364,-81.00537,86.8,0.00
1072,33.998364,-81.00537,86.8,0.00
1073,33.998364,-81.00537,86.8,0.00
1074,33.998364,-81.00537,86.8,0.00
1075,33.998364,-81.00537,86.8,0.00
1076,33.998364,-81.00537,86.8,0.00
1077,33.998364,-81.00537,86.8,0.00
1078,33.998364,-81.00537,86.8,0.00
1079,33.998364,-81.00537,86.8,0.00
1080,33.998364,-81.00537,86.8,0.00
1081,33.998364,-81.00537,86.8,0.00
1082,33.998364,-81.00537,86.8,0.00
1083,33.998364,-81.00537,86.8,0.00
1084,33.998364,-81.00537,86.8,0.00
1085,33.998364,-81.00537,86.8,0.00
1086,33.998364,-81.00537,86.8,0.00
1087,33.998364,-81.00537,86.8,0.00
1088,33.998364,-81.00537,86.8,0.00
1089,33.998364,-81.00537,86.8,0.00
1090,33.998364,-81.00537,86.8,0.00
1091,33.998364,-81.00537,86.8,0.00
1092,33.998364,-81.00537,86.8,0.00
1093,33.998364,-81.00537,86.8,0.00
1094,33.998364,-81.00537,86.8,0.00
1095,33.998364,-81.00537,86.8,0.00
1096,33.998355,-81.005317,86.8,0.00
1097,33.998355,-81.005317,86.8,0.00
1098,33.998355,-81.005317,86.8,0.00
1099,33.998355,-81.005317,86.8,0.00
1100,33.998355,-81.005317,86.8,0.00
1101,33.998355,-81.005317,86.8,0.00
1102,33.998355,-81.005317,86.8,0.00
1103,33.998355,-81.005317,86.8,0.00
1104,33.998355,-81.005317,86.8,0.00
1105,33.998355,-81.005317,86.8,0.00
1106,33.998355,-81.005317,86.8,0.00
1107,33.998355,-81.005317,86.8,0.00
1108,33.998355,-81.005317,86.8,0.00
1109,33.998355,-81.005317,86.8,0.00
1110,33.998355,-81.005317,86.8,0.00
1111,33.998355,-81.005317,86.8,0.00
1112,33.998355,-81.005317,86.8,0.00
1113,33.998355,-81.005317,86.8,0.00
1114,33.998355,-81.005317,86.8,0.00
1115,33.998355,-81.005317,86.8,0.00
1116,33.998355,-81.005317,86.8,0.00
1117,33.998355,-81.005317,86.8,0.00
1118,33.998355,-81.005317,86.8,0.00
1119,33.998355,-81.005317,86.8,0.00
1120,33.998355,-81.005317,86.8,0.00
1121,33.998355,-81.005317,86.8,0.00
1122,33.998355,-81.005317,86.8,0.00
1123,33.998355,-81.005317,86.8,0.00
1124,33.998355,-81.005317,86.8,0.00
1125,33.998355,-81.005317,86.8,0.00
1126,33.998355,-81.005317,86.8,0.00
1127,33.998355,-81.005317,86.8,0.00
1128,33.998355,-81.005317,86.8,0.00
1129,33.998355,-81.005317,86.8,0.00
1130,33.998355,-81.005317,86.8,0.00
1131,33.998355,-81.005317,86.8,0.00
1132,33.998355,-81.005317,86.8,0.00
1133,33.998355,-81.005317,86.8,0.00
1134,33.998355,-81.005317,86.8,0.00
1135,33.998355,-81.005317,86.8,0.00
1136,33.998355,-81.005317,86.8,0.00
1137,33.998355,-81.005317,86.8,0.00
1138,33.998355,-81.005317,86.8,0.00
1139,33.998355,-81.005317,86.8,0.00
1140,33.998355,-81.005317,86.8,0.00
1141,33.998355,-81.005317,86.8,0.00
1142,33.998355,-81.005317,86.8,0.00
1143,33.998355,-81.005317,86.8,0.00
1144,33.998347,-81.005262,86.8,0.00
1145,33.998347,-81.005262,86.8,0.00
1146,33.998347,-81.005262,86.8,0.00
1147,33.998347,-81.005262,86.8,0.00
1148,33.998347,-81.005262,86.8,0.00
1149,33.998347,-81.005262,86.8,0.00
1150,33.998347,-81.005262,86.8,0.00
1151,33.998347,-81.005262,86.8,0.00
1152,33.998347,-81.005262,86.8,0.00
1153,33.998347,-81.005262,86.8,0.00
1154,33.998347,-81.005262,86.8,0.00
1155,33.998347,-81.005262,86.8,0.00
1156,33.998347,-81.005262,86.8,0.00
1157,33.998347,-81.005262,86.8,0.00
1158,33.998347,-81.005262,86.8,0.00
1159,33.998347,-81.005262,86.8,0.00
1160,33.998347,-81.005262,86.8,0.00
1161,33.998347,-81.005262,86.8,0.00
1162,33.998347,-81.005262,86.8,0.00
1163,33.998347,-81.005262,86.8,0.00
1164,33.998347,-81.005262,86.8,0.00
1165,33.998347,-81.005262,86.8,0.00
1166,33.998347,-81.005262,86.8,0.00
1167,33.998347,-81.005262,86.8,0.00
1168,33.998347,-81.005262,86.8,0.00
1169,33.998347,-81.005262,86.8,0.00
1170,33.998347,-81.005262,86.8,0.00
1171,33.998347,-81.005262,86.8,0.00
1172,33.998347,-81.005262,86.8,0.00
1173,33.998347,-81.005262,86.8,0.00
1174,33.998347,-81.005262,86.8,0.00
1175,33.998347,-81.005262,86.8,0.00
1176,33.998347,-81.005262,86.8,0.00
1177,33.998347,-81.005262,86.8,0.00
1178,33.998347,-81.005262,86.8,0.00
1179,33.998347,-81.005262,86.8,0.00
1180,33.998347,-81.005262,86.8,0.00
1181,33.998347,-81.005262,86.8,0.00
1182,33.998347,-81.005262,86.8,0.00
1183,33.998347,-81.005262,86.8,0.00
1184,33.998347,-81.005262,86.8,0.00
1185,33.998347,-81.005262,86.8,0.00
1186,33.998347,-81.005262,86.8,0.00
1187,33.998347,-81.005262,86.8,0.00
1188,33.998347,-81.005262,86.8,0.00
1189,33.998347,-81.005262,86.8,0.00
1190,33.998347,-81.005262,86.8,0.00
1191,33.998347,-81.005262,86.8,0.00
1192,33.998347,-81.005262,86.8,0.00
1193,33.998343,-81.005205,86.8,0.00
1194,33.998343,-81.005205,86.8,0.00
1195,33.998343,-81.005205,86.8,0.00
1196,33.998343,-81.005205,86.8,0.00
1197,33.998343,-81.005205,86.8,0.00
1198,33.998343,-81.005205,86.8,0.00
1199,33.998343,-81.005205,86.8,0.00
1200,33.998343,-81.005205,86.8,0.00
1201,33.998343,-81.005205,86.8,0.00
1202,33.998343,-81.005205,86.8,0.00
1203,33.998343,-81.005205,86.8,0.00
1204,33.998343,-81.005205,86.8,0.00
1205,33.998343,-81.005205,86.8,0.00
1206,33.998343,-81.005205,86.8,0.00
1207,33.998343,-81.005205,86.8,0.00
1208,33.998343,-81.005205,86.8,0.00
1209,33.998343,-81.005205,86.8,0.00
1210,33.998343,-81.005205,86.8,0.00
1211,33.998343,-81.005205,86.8,0.00
1212,33.998343,-81.005205,86.8,0.00
1213,33.998343,-81.005205,86.8,0.00
1214,33.998343,-81.005205,86.8,0.00
1215,33.998343,-81.005205,86.8,0.00
1216,33.998343,-81.005205,86.8,0.00
1217,33.998343,-81.005205,86.8,0.00
1218,33.998343,-81.005205,86.8,0.00
1219,33.998343,-81.005205,86.8,0.00
1220,33.998343,-81.005205,86.8,0.00
1221,33.998343,-81.005205,86.8,0.00
1222,33.998343,-81.005205,86.8,0.00
1223,33.998343,-81.005205,86.8,0.00
1224,33.998343,-81.005205,86.8,0.00
1225,33.998343,-81.005205,86.8,0.00
1226,33.998343,-81.005205,86.8,0.00
1227,33.998343,-81.005205,86.8,0.00
1228,33.998343,-81.005205,86.8,0.00
1229,33.998343,-81.005205,86.8,0.00
1230,33.998343,-81.005205,86.8,0.00
1231,33.998343,-81.005205,86.8,0.00
1232,33.998343,-81.005205,86.8,0.00
1233,33.998343,-81.005205,86.8,0.00
1234,33.998343,-81.005205,86.8,0.00
1235,33.998343,-81.005205,86.8,0.00
1236,33.998343,-81.005205,86.8,0.00
1237,33.998343,-81.005205,86.8,0.00
1238,33.998343,-81.005205,86.8,0.00
1239,33.998343,-81.005205,86.8,0.00
1240,33.998343,-81.005205,86.8,0.00
1241,33.998343,-81.005205,86.8,0.00
1242,33.99834,-81.005151,86.8,0.00
1243,33.99834,-81.005151,86.8,0.00
1244,33.99834,-81.005151,86.8,0.00
1245,33.99834,-81.005151,86.8,0.00
1246,33.99834,-81.005151,86.8,0.00
1247,33.99834,-81.005151,86.8,0.00
1248,33.99834,-81.005151,86.8,0.00
1249,33.99834,-81.005151,86.8,0.00
1250,33.99834,-81.005151,86.8,0.00
1251,33.99834,-81.005151,86.8,0.00
1252,33.99834,-81.005151,86.8,0.00
1253,33.99834,-81.005151,86.8,0.00
1254,33.99834,-81.005151,86.8,0.00
1255,33.99834,-81.005151,86.8,0.00
1256,33.99834,-81.005151,86.8,0.00
1257,33.99834,-81.005151,86.8,0.00
1258,33.99834,-81.005151,86.8,0.00
1259,33.99834,-81.005151,86.8,0.00
1260,33.99834,-81.005151,86.8,0.00
1261,33.99834,-81.005151,86.8,0.00
1262,33.99834,-81.005151,86.8,0.00
1263,33.99834,-81.005151,86.8,0.00
1264,33.99834,-81.005151,86.8,0.00
1265,33.99834,-81.005151,86.8,0.00
1266,33.99834,-81.005151,86.8,0.00
1267,33.99834,-81.005151,86.8,0.00
1268,33.99834,-81.005151,86.8,0.00
1269,33.99834,-81.005151,86.8,0.00
1270,33.99834,-81.005151,86.8,0.00
1271,33.99834,-81.005151,86.8,0.00
1272,33.99834,-81.005151,86.8,0.00
1273,33.99834,-81.005151,86.8,0.00
1274,33.99834,-81.005151,86.8,0.00
1275,33.99834,-81.005151,86.8,0.00
1276,33.99834,-81.005151,86.8,0.00
1277,33.99834,-81.005151,86.8,0.00
1278,33.99834,-81.005151,86.8,0.00
1279,33.99834,-81.005151,86.8,0.00
1280,33.99834,-81.005151,86.8,0.00
1281,33.99834,-81.005151,86.8,0.00
1282,33.99834,-81.005151,86.8,0.00
1283,33.99834,-81.005151,86.8,0.00
